"x","y","z","interval_no","pause/unpause","data_sample_no","packet_no","App_Interval_no","RunType"
0.18554688,0.35791016,1.0581055,1,0,238,14,1,4
0.65966797,0.5551758,2.4667969,1,0,239,14,1,4
1.0048828,0.67578125,3.7265625,1,0,240,14,1,4
1.4790039,-0.05126953,2.9072266,1,0,241,14,1,4
3.0288086,0.75634766,1.4755859,1,0,242,14,1,4
5.413086,2.1220703,1.4296875,1,0,243,14,1,4
6.9575195,-0.23046875,2.0830078,1,0,244,14,1,4
6.248047,-2.8745117,1.7612305,1,0,245,14,1,4
4.961914,-3.0996094,1.3500977,1,0,246,14,1,4
4.069336,-2.5610352,1.5976562,1,0,247,14,1,4
4.2700195,-1.5400391,1.4467773,1,0,248,14,1,4
4.2597656,-0.67333984,1.5283203,1,0,249,14,1,4
4.2924805,-0.17529297,1.2304688,1,0,250,14,1,4
4.4990234,0.32958984,0.9350586,1,0,251,14,1,4
4.4174805,0.4555664,0.8149414,1,0,252,14,1,4
3.9482422,0.3203125,0.921875,1,0,253,15,1,4
3.7456055,0.23535156,0.99316406,1,0,254,15,1,4
3.5024414,0.2998047,0.9692383,1,0,1,15,1,4
3.165039,0.32470703,1.0444336,1,0,2,15,1,4
2.7304688,0.38964844,1.1791992,1,0,3,15,1,4
2.2373047,0.3046875,1.2670898,1,0,4,15,1,4
1.5239258,-0.052734375,1.2666016,1,0,5,15,1,4
0.69140625,-0.26611328,1.3105469,1,0,6,15,1,4
0.015625,-0.076171875,1.4833984,1,0,7,15,1,4
-0.26904297,0.25585938,1.7373047,1,0,8,15,1,4
-0.55029297,0.5336914,1.6181641,1,0,9,15,1,4
-0.82177734,0.77197266,1.7128906,1,0,10,15,1,4
-1.0605469,0.89697266,1.6977539,1,0,11,15,1,4
-1.0966797,0.8173828,1.7119141,1,0,12,15,1,4
-0.9980469,0.5107422,1.7905273,1,0,13,15,1,4
-0.7783203,0.096191406,1.5600586,1,0,14,15,1,4
-0.59765625,-0.19091797,1.2348633,1,0,15,15,1,4
-0.37109375,-0.43310547,1.1655273,1,0,16,15,1,4
-0.021484375,-0.5854492,1.2836914,1,0,17,16,1,4
0.34277344,-0.7109375,1.3925781,1,0,18,16,1,4
0.86279297,-0.74121094,1.8662109,1,0,19,16,1,4
1.2114258,-0.66503906,2.6992188,1,0,20,16,1,4
1.2885742,-0.95214844,3.2714844,1,0,21,16,1,4
1.2353516,-0.84765625,2.2475586,1,0,22,16,1,4
2.5898438,-1.1420898,1.7529297,1,0,23,16,1,4
4.4438477,-1.4995117,1.6733398,1,0,24,16,1,4
5.0458984,0.3486328,2.4233398,1,0,25,16,1,4
5.1000977,1.8432617,1.9960938,1,0,26,16,1,4
5.3027344,2.2792969,1.590332,1,0,27,16,1,4
5.505371,1.7128906,1.4824219,1,0,28,16,1,4
4.9296875,1.4375,1.5517578,1,0,29,16,1,4
4.3432617,1.0722656,1.5400391,1,0,30,16,1,4
4.3691406,0.77490234,1.4384766,1,0,31,16,1,4
4.3671875,0.29541016,1.1835938,1,0,32,16,1,4
4.0839844,-0.041503906,1.0351562,1,0,33,16,1,4
3.7451172,-0.11230469,0.92333984,1,0,34,16,1,4
3.5185547,0.051757812,0.8911133,1,0,35,17,1,4
3.352539,0.0703125,0.7841797,1,0,36,17,1,4
3.1298828,0.045898438,0.85595703,1,0,37,17,1,4
2.9492188,-0.10205078,0.8017578,1,0,38,17,1,4
2.7045898,-0.21582031,0.7729492,1,0,39,17,1,4
2.2167969,-0.46435547,0.7338867,1,0,40,17,1,4
1.7109375,-0.40234375,0.76708984,1,0,41,17,1,4
1.3549805,-0.31396484,1.1235352,1,0,42,17,1,4
0.7866211,-0.4477539,1.3491211,1,0,43,17,1,4
0.20263672,-0.6791992,1.6953125,1,0,44,17,1,4
-0.31298828,-0.83984375,2.0942383,1,0,45,17,1,4
-0.9580078,-0.96484375,2.1186523,1,0,46,17,1,4
-1.6635742,-0.94433594,1.8549805,1,0,47,17,1,4
-2.2138672,-0.640625,1.7890625,1,0,48,17,1,4
-2.0336914,-0.32861328,1.8520508,1,0,49,17,1,4
-1.5092773,-0.14404297,1.7480469,1,0,50,17,1,4
-0.9165039,0.041503906,1.4707031,1,0,51,17,1,4
-0.42773438,0.2241211,1.3881836,1,0,52,17,1,4
-0.03125,0.3564453,1.3696289,1,0,53,18,1,4
0.26904297,0.44384766,1.3823242,1,0,54,18,1,4
0.69384766,0.55859375,1.7099609,1,0,55,18,1,4
1.1401367,1.0058594,2.7768555,1,0,56,18,1,4
1.7871094,0.98779297,3.8408203,1,0,57,18,1,4
3.0654297,0.56103516,2.590332,1,0,58,18,1,4
5.5092773,2.3891602,1.6000977,1,0,59,18,1,4
5.739258,1.7929688,1.3735352,1,0,60,18,1,4
4.546875,-2.671875,2.9052734,1,0,61,18,1,4
4.2841797,-4.616211,0.7246094,1,0,62,18,1,4
4.458496,-4.2143555,0.39111328,1,0,63,18,1,4
5.159668,-1.8598633,1.8310547,1,0,64,18,1,4
5.2314453,-0.34326172,1.2822266,1,0,65,18,1,4
4.7822266,0.9501953,1.4477539,1,0,66,18,1,4
4.438965,1.1816406,1.2016602,1,0,67,18,1,4
4.010742,1.2319336,0.93066406,1,0,68,18,1,4
