"x","y","z","interval_no","pause/unpause","data_sample_no","packet_no","App_Interval_no","RunType"
0.6113281,-0.30029297,1.3227539,1,0,181,25,1,4
-0.17626953,-0.64746094,1.3891602,1,0,182,25,1,4
-1.1147461,-1.1577148,1.6879883,1,0,183,25,1,4
-1.6474609,-1.3754883,1.7475586,1,0,184,25,1,4
-1.9223633,-1.1855469,1.8608398,1,0,185,25,1,4
-1.8510742,-0.5673828,1.5209961,1,0,186,25,1,4
-1.3857422,0.09277344,1.3491211,1,0,187,25,1,4
-1.0253906,0.32617188,1.9926758,1,0,188,25,1,4
-0.7211914,0.72802734,1.8662109,1,0,189,25,1,4
-0.6533203,1.2895508,1.6743164,1,0,190,25,1,4
-0.5756836,1.5649414,1.2817383,1,0,191,25,1,4
-0.47460938,1.6904297,1.1484375,1,0,192,25,1,4
-0.37451172,1.4672852,1.2177734,1,0,193,25,1,4
-0.08691406,1.0615234,1.2724609,1,0,194,25,1,4
0.2368164,0.72509766,1.3051758,1,0,195,25,1,4
0.76953125,-0.65966797,2.3198242,1,0,196,25,1,4
1.1357422,-1.4472656,2.5761719,1,0,197,26,1,4
